month_start,team_id,region_id,cost_category,budget_amount,actual_amount
2024-12-01,4,3,contractors,23351.15,23988.97
2024-12-01,4,3,software,11925.14,12247.3
2024-12-01,4,3,training,5844.99,6010.02
2024-12-01,4,3,travel,4664.41,4656.91
2024-12-01,4,4,salary,76856.48,73543.43
2024-12-01,4,4,contractors,16507.74,17303.23
2024-12-01,4,4,software,8679.02,8959.14
2024-12-01,4,4,training,4482.37,4534.97
2024-12-01,4,4,travel,3273.39,3181.4
2024-12-01,5,1,salary,53383.76,51506.44
2024-12-01,5,1,contractors,11554.34,11154.69
2024-12-01,5,1,software,6257.62,7201.79
2024-12-01,5,1,training,3172.07,3280.73
2024-12-01,5,1,travel,2208.08,2290.34
2024-12-01,5,2,salary,91624.15,97207.16
2024-12-01,5,2,contractors,19629.63,20229.32
2024-12-01,5,2,software,9517.75,9407.59
2024-12-01,5,2,training,5320.6,5589.31
2024-12-01,5,2,travel,3788.55,3840.44
2024-12-01,5,3,salary,82347.35,83070.44
2024-12-01,5,3,contractors,17475.2,17600.91
2024-12-01,5,3,software,8904.21,8827.09
2024-12-01,5,3,training,4804.24,4781.32
2024-12-01,5,3,travel,3345.06,3487.25
2024-12-01,5,4,salary,61905.45,60574.75
2024-12-01,5,4,contractors,13150.13,13693.39
2024-12-01,5,4,software,7094.73,7734.74
2024-12-01,5,4,training,3361.25,3284.56
2024-12-01,5,4,travel,2478.55,2573.09
2025-01-01,1,1,salary,121715.03,124025.77
2025-01-01,1,1,contractors,25720.72,27421.51
2025-01-01,1,1,software,14793.1,14572.56
2025-01-01,1,1,training,7056.9,7398.01
2025-01-01,1,1,travel,5108.36,5630.65
2025-01-01,1,2,salary,200097.85,194866.95
2025-01-01,1,2,contractors,41796.36,39605.72
2025-01-01,1,2,software,22558.4,22802.15
2025-01-01,1,2,training,10748.95,9409.98
2025-01-01,1,2,travel,8506.45,8724.38
2025-01-01,1,3,salary,158259.72,163155.01
2025-01-01,1,3,contractors,31755.8,30819.43
2025-01-01,1,3,software,18149.73,17896.88
2025-01-01,1,3,training,8570.61,8461.96
2025-01-01,1,3,travel,7193.55,7031.06
2025-01-01,1,4,salary,109456.9,107974.21
2025-01-01,1,4,contractors,24153.45,23052.22
2025-01-01,1,4,software,13125.1,13224.38
2025-01-01,1,4,training,6387.87,6378.1
2025-01-01,1,4,travel,4811.02,4917.13
2025-01-01,2,1,salary,110734.62,118485.25
2025-01-01,2,1,contractors,23204.14,22161.43
2025-01-01,2,1,software,12334.01,13302.63
2025-01-01,2,1,training,6392.26,6891.31
2025-01-01,2,1,travel,4530.3,4915.85
2025-01-01,2,2,salary,164502.42,152316.09
2025-01-01,2,2,contractors,34383.63,35947.47
2025-01-01,2,2,software,19242.41,19108.91
2025-01-01,2,2,training,9750.85,9818.8
2025-01-01,2,2,travel,6836.24,6576.58
2025-01-01,2,3,salary,154694.26,164891.81
2025-01-01,2,3,contractors,33871.97,32584.08
2025-01-01,2,3,software,17354.35,18868.3
2025-01-01,2,3,training,8796.84,8566.77
2025-01-01,2,3,travel,6614.52,6214.49
2025-01-01,2,4,salary,96571.69,95339.81
2025-01-01,2,4,contractors,20283.73,20088.78
2025-01-01,2,4,software,11427.86,10853.83
2025-01-01,2,4,training,5597.57,5542.76
2025-01-01,2,4,travel,4065.58,3817.51
2025-01-01,3,1,salary,98149.56,103184.0
2025-01-01,3,1,contractors,20494.44,20410.23
2025-01-01,3,1,software,10949.69,10456.72
2025-01-01,3,1,training,5461.92,5397.2
2025-01-01,3,1,travel,4274.87,4176.14
2025-01-01,3,2,salary,148746.89,166807.69
2025-01-01,3,2,contractors,30787.33,31901.26
2025-01-01,3,2,software,16734.23,17250.31
2025-01-01,3,2,training,8423.03,8327.43
2025-01-01,3,2,travel,5911.85,6360.97
2025-01-01,3,3,salary,132754.67,134950.94
2025-01-01,3,3,contractors,26830.96,25202.93
2025-01-01,3,3,software,14722.98,14411.4
2025-01-01,3,3,training,7263.83,7193.49
2025-01-01,3,3,travel,5519.52,5487.58
2025-01-01,3,4,salary,80398.0,77122.29
2025-01-01,3,4,contractors,17256.04,18177.63
2025-01-01,3,4,software,9100.24,9801.24
2025-01-01,3,4,training,4640.85,4646.91
2025-01-01,3,4,travel,3531.77,3324.13
2025-01-01,4,1,salary,76571.65,77335.23
2025-01-01,4,1,contractors,16503.48,17015.19
2025-01-01,4,1,software,8739.66,9098.36
2025-01-01,4,1,training,4141.21,4087.33
2025-01-01,4,1,travel,3264.27,3172.66
2025-01-01,4,2,salary,133119.21,132106.3
2025-01-01,4,2,contractors,28868.37,29233.67
2025-01-01,4,2,software,14912.83,14822.44
2025-01-01,4,2,training,7540.74,8031.61
2025-01-01,4,2,travel,5893.64,5970.98
2025-01-01,4,3,salary,115157.46,118482.71
2025-01-01,4,3,contractors,23430.88,23082.25
2025-01-01,4,3,software,12574.11,12810.53
2025-01-01,4,3,training,5918.25,6246.96
2025-01-01,4,3,travel,4619.24,4266.53
2025-01-01,4,4,salary,78040.87,86424.52
2025-01-01,4,4,contractors,17140.03,17078.55
2025-01-01,4,4,software,8723.11,8886.53
2025-01-01,4,4,training,4098.75,3969.24
2025-01-01,4,4,travel,3246.48,3242.46
2025-01-01,5,1,salary,58629.91,55740.39
2025-01-01,5,1,contractors,12060.75,12048.07
2025-01-01,5,1,software,5996.03,6138.06
2025-01-01,5,1,training,3197.02,3186.03
2025-01-01,5,1,travel,2477.62,2803.84
2025-01-01,5,2,salary,81926.82,86452.97
2025-01-01,5,2,contractors,17768.87,18806.57
2025-01-01,5,2,software,9235.55,9333.48
2025-01-01,5,2,training,4606.67,4657.8
2025-01-01,5,2,travel,3615.53,3596.08
2025-01-01,5,3,salary,75706.67,83141.76
2025-01-01,5,3,contractors,16112.28,15642.24
2025-01-01,5,3,software,9261.81,10112.51
2025-01-01,5,3,training,4518.67,4286.91
2025-01-01,5,3,travel,3391.21,3453.44
2025-01-01,5,4,salary,56230.24,53687.02
2025-01-01,5,4,contractors,12440.9,13228.91
2025-01-01,5,4,software,6258.09,6985.74
2025-01-01,5,4,training,3187.73,3230.19
2025-01-01,5,4,travel,2546.34,2769.85
2025-02-01,1,1,salary,123762.29,129522.16
2025-02-01,1,1,contractors,25759.26,24556.01
2025-02-01,1,1,software,14226.47,14560.31
2025-02-01,1,1,training,7234.66,7796.93
2025-02-01,1,1,travel,5283.21,5299.75
2025-02-01,1,2,salary,167339.63,167798.44
2025-02-01,1,2,contractors,37316.45,37631.84
2025-02-01,1,2,software,21073.37,23087.97
2025-02-01,1,2,training,9706.55,9782.71
2025-02-01,1,2,travel,7428.61,7746.35
2025-02-01,1,3,salary,188740.3,196995.22
2025-02-01,1,3,contractors,37799.89,38435.03
2025-02-01,1,3,software,20038.47,17467.69
2025-02-01,1,3,training,9709.4,10143.43
2025-02-01,1,3,travel,7672.03,8046.6
2025-02-01,1,4,salary,111808.5,118803.34
2025-02-01,1,4,contractors,23019.43,22474.15
2025-02-01,1,4,software,12937.2,11748.1
2025-02-01,1,4,training,6397.65,6247.56
2025-02-01,1,4,travel,4521.72,4836.72
2025-02-01,2,1,salary,106838.42,111946.89
2025-02-01,2,1,contractors,22676.01,23324.84
2025-02-01,2,1,software,12808.0,12422.98
2025-02-01,2,1,training,6086.87,6143.71
2025-02-01,2,1,travel,4528.53,4493.19
2025-02-01,2,2,salary,163986.42,153070.48
2025-02-01,2,2,contractors,33205.75,31625.41
2025-02-01,2,2,software,18971.16,19924.08
2025-02-01,2,2,training,9270.02,9661.3
2025-02-01,2,2,travel,7032.72,7465.02
2025-02-01,2,3,salary,137789.44,135952.57
2025-02-01,2,3,contractors,29900.48,30448.5
2025-02-01,2,3,software,17080.12,17086.84
2025-02-01,2,3,training,7755.24,7915.44
2025-02-01,2,3,travel,5770.86,6071.6
2025-02-01,2,4,salary,89238.46,92937.31
2025-02-01,2,4,contractors,19717.15,20686.27
2025-02-01,2,4,software,10329.33,11104.87
2025-02-01,2,4,training,5104.99,4701.49
2025-02-01,2,4,travel,3857.91,3729.6
2025-02-01,3,1,salary,101556.35,111500.24
2025-02-01,3,1,contractors,21574.32,21307.94
2025-02-01,3,1,software,11493.08,12350.08
2025-02-01,3,1,training,5726.01,5655.97
2025-02-01,3,1,travel,4270.3,4071.15
2025-02-01,3,2,salary,133479.65,129492.52
2025-02-01,3,2,contractors,29838.43,29544.82
2025-02-01,3,2,software,15101.22,14354.65
2025-02-01,3,2,training,8367.13,8300.78
2025-02-01,3,2,travel,6198.0,6173.22
2025-02-01,3,3,salary,141582.4,147510.1
2025-02-01,3,3,contractors,27068.47,24367.65
2025-02-01,3,3,software,15474.31,15268.7
2025-02-01,3,3,training,7189.43,7069.98
2025-02-01,3,3,travel,5641.53,5782.57
2025-02-01,3,4,salary,85069.59,81057.42
2025-02-01,3,4,contractors,18207.65,18327.47
2025-02-01,3,4,software,10274.22,10813.74
2025-02-01,3,4,training,5392.79,5672.32
2025-02-01,3,4,travel,3907.88,3670.01
2025-02-01,4,1,salary,83804.09,87851.37
2025-02-01,4,1,contractors,18365.77,20018.19
2025-02-01,4,1,software,9683.59,9964.6
2025-02-01,4,1,training,5164.32,4893.67
2025-02-01,4,1,travel,3892.73,3713.55
2025-02-01,4,2,salary,132392.69,125982.08
2025-02-01,4,2,contractors,28713.33,30284.56
2025-02-01,4,2,software,14715.09,13847.79
2025-02-01,4,2,training,7304.82,6873.57
2025-02-01,4,2,travel,5700.03,5627.42
2025-02-01,4,3,salary,122434.72,130451.81
2025-02-01,4,3,contractors,25571.17,25932.29
2025-02-01,4,3,software,13414.95,13845.4
2025-02-01,4,3,training,6450.94,6737.6
2025-02-01,4,3,travel,5256.62,4750.88
2025-02-01,4,4,salary,76329.74,79384.19
2025-02-01,4,4,contractors,16188.51,16066.99
2025-02-01,4,4,software,8705.6,8610.05
2025-02-01,4,4,training,4533.22,5019.13
2025-02-01,4,4,travel,3264.39,3446.78
2025-02-01,5,1,salary,56666.26,56698.25
2025-02-01,5,1,contractors,12173.6,12856.77
2025-02-01,5,1,software,6388.7,6197.14
2025-02-01,5,1,training,3077.5,3019.84
2025-02-01,5,1,travel,2452.96,2240.61
2025-02-01,5,2,salary,83987.61,82827.25
2025-02-01,5,2,contractors,16968.58,16398.86
2025-02-01,5,2,software,8901.09,9643.16
2025-02-01,5,2,training,4527.79,4703.47
2025-02-01,5,2,travel,3299.87,3447.42
2025-02-01,5,3,salary,74092.59,80762.24
2025-02-01,5,3,contractors,15698.3,15662.87
2025-02-01,5,3,software,9025.52,8549.43
2025-02-01,5,3,training,4292.06,4430.27
2025-02-01,5,3,travel,3277.34,3380.78
2025-02-01,5,4,salary,57392.0,60545.56
2025-02-01,5,4,contractors,12249.68,12120.97
2025-02-01,5,4,software,6470.77,6861.4
2025-02-01,5,4,training,3387.23,3370.7
2025-02-01,5,4,travel,2311.48,2189.27
2025-03-01,1,1,salary,107183.71,115338.95
2025-03-01,1,1,contractors,26307.04,26745.87
2025-03-01,1,1,software,13058.47,13192.5
2025-03-01,1,1,training,6691.98,6842.89
2025-03-01,1,1,travel,5091.3,4988.36
2025-03-01,1,2,salary,179102.44,174385.93
2025-03-01,1,2,contractors,39952.61,43285.65
2025-03-01,1,2,software,19861.88,19769.71
2025-03-01,1,2,training,10365.54,10254.26
2025-03-01,1,2,travel,7521.03,7445.02
2025-03-01,1,3,salary,169310.55,165392.42
2025-03-01,1,3,contractors,35106.58,31715.94
2025-03-01,1,3,software,18430.14,19155.15
2025-03-01,1,3,training,9344.13,8811.43
2025-03-01,1,3,travel,7006.57,6945.83
2025-03-01,1,4,salary,117030.1,118303.12
2025-03-01,1,4,contractors,24165.29,25973.51
2025-03-01,1,4,software,13276.97,13130.8
2025-03-01,1,4,training,6553.7,6766.6
2025-03-01,1,4,travel,4850.16,4514.78
2025-03-01,2,1,salary,109810.77,106662.02
2025-03-01,2,1,contractors,25983.19,25835.19
2025-03-01,2,1,software,13425.31,13911.12
2025-03-01,2,1,training,6275.1,6996.68
2025-03-01,2,1,travel,4888.01,5152.94
2025-03-01,2,2,salary,148644.73,157036.0
2025-03-01,2,2,contractors,31523.69,34314.75
2025-03-01,2,2,software,17229.02,17493.8
2025-03-01,2,2,training,8425.28,9393.93
2025-03-01,2,2,travel,6313.13,6853.64
2025-03-01,2,3,salary,150620.5,156840.83
2025-03-01,2,3,contractors,34782.02,35837.38
2025-03-01,2,3,software,18783.01,19230.97
2025-03-01,2,3,training,8852.41,9223.26
2025-03-01,2,3,travel,6707.95,7126.78
2025-03-01,2,4,salary,106966.23,98690.6
2025-03-01,2,4,contractors,22225.1,23453.52
2025-03-01,2,4,software,12217.83,11927.89
2025-03-01,2,4,training,5999.71,5962.43
2025-03-01,2,4,travel,4561.26,4834.82
2025-03-01,3,1,salary,100914.13,101872.49
2025-03-01,3,1,contractors,21397.61,20870.82
2025-03-01,3,1,software,10943.82,11476.35
2025-03-01,3,1,training,5651.02,5884.23
2025-03-01,3,1,travel,4364.12,4634.19
2025-03-01,3,2,salary,140168.07,144916.8
2025-03-01,3,2,contractors,31125.44,32651.18
2025-03-01,3,2,software,17588.88,17855.49
2025-03-01,3,2,training,8782.37,8661.21
2025-03-01,3,2,travel,6550.42,7091.85
2025-03-01,3,3,salary,115891.4,120095.5
2025-03-01,3,3,contractors,26913.14,28326.05
2025-03-01,3,3,software,14192.6,15072.73
2025-03-01,3,3,training,6999.59,6946.29
2025-03-01,3,3,travel,5500.19,5466.9
2025-03-01,3,4,salary,93086.38,104801.76
2025-03-01,3,4,contractors,20959.23,22154.1
2025-03-01,3,4,software,10251.02,9691.71
2025-03-01,3,4,training,4931.52,4776.34
2025-03-01,3,4,travel,3984.88,4059.33
2025-03-01,4,1,salary,77895.55,80268.73
2025-03-01,4,1,contractors,16816.84,15951.6
2025-03-01,4,1,software,8736.08,8810.78
2025-03-01,4,1,training,4598.38,4459.13
2025-03-01,4,1,travel,3221.42,3192.09
2025-03-01,4,2,salary,123112.3,120474.48
2025-03-01,4,2,contractors,27741.55,26223.93
2025-03-01,4,2,software,14832.61,14348.71
2025-03-01,4,2,training,7258.73,7778.23
2025-03-01,4,2,travel,5274.66,5609.83
2025-03-01,4,3,salary,107643.97,108410.55
2025-03-01,4,3,contractors,24231.83,25212.72
2025-03-01,4,3,software,13615.12,12656.88
2025-03-01,4,3,training,6239.18,6537.47
2025-03-01,4,3,travel,5011.1,4946.71
2025-03-01,4,4,salary,70506.43,72374.78
2025-03-01,4,4,contractors,15702.17,16645.67
2025-03-01,4,4,software,8271.83,8772.54
2025-03-01,4,4,training,3962.56,4518.52
2025-03-01,4,4,travel,3123.76,3187.63
2025-03-01,5,1,salary,57854.26,58760.09
2025-03-01,5,1,contractors,12275.33,12900.39
2025-03-01,5,1,software,6490.15,6694.62
2025-03-01,5,1,training,3258.89,3568.26
2025-03-01,5,1,travel,2247.78,2207.29
2025-03-01,5,2,salary,86355.07,84853.85
2025-03-01,5,2,contractors,19297.98,18003.62
2025-03-01,5,2,software,9868.98,9627.2
2025-03-01,5,2,training,4984.25,5111.83
2025-03-01,5,2,travel,3710.51,3427.82
2025-03-01,5,3,salary,79895.67,83995.35
2025-03-01,5,3,contractors,17610.58,16660.28
2025-03-01,5,3,software,9487.32,9590.75
2025-03-01,5,3,training,4429.8,4448.79
2025-03-01,5,3,travel,3633.0,3554.72
2025-03-01,5,4,salary,52074.18,54439.93
2025-03-01,5,4,contractors,11673.89,12823.36
2025-03-01,5,4,software,5882.38,6120.37
2025-03-01,5,4,training,2779.1,2893.25
2025-03-01,5,4,travel,2309.59,2339.11
2025-04-01,1,1,salary,110337.96,109937.13
2025-04-01,1,1,contractors,24976.89,25277.95
2025-04-01,1,1,software,13266.85,11598.3
2025-04-01,1,1,training,6750.81,6468.8
2025-04-01,1,1,travel,4878.84,4960.49
2025-04-01,1,2,salary,191377.64,193875.31
2025-04-01,1,2,contractors,40075.21,38860.1
2025-04-01,1,2,software,21951.27,21705.28
2025-04-01,1,2,training,10972.8,12194.99
2025-04-01,1,2,travel,8024.04,7330.01
2025-04-01,1,3,salary,185995.06,195481.06
2025-04-01,1,3,contractors,36925.39,38842.03
2025-04-01,1,3,software,20549.32,19398.35
2025-04-01,1,3,training,10049.82,9099.89
2025-04-01,1,3,travel,7759.41,7644.8
2025-04-01,1,4,salary,120948.16,123669.05
2025-04-01,1,4,contractors,26689.31,25725.87
2025-04-01,1,4,software,13424.65,13688.51
2025-04-01,1,4,training,6957.38,6221.34
2025-04-01,1,4,travel,5030.99,5040.58
2025-04-01,2,1,salary,113760.22,109768.94
2025-04-01,2,1,contractors,23088.15,22993.88
2025-04-01,2,1,software,12294.31,11178.3
2025-04-01,2,1,training,6261.94,5647.35
2025-04-01,2,1,travel,4533.75,4717.9
2025-04-01,2,2,salary,179846.13,171872.02
2025-04-01,2,2,contractors,38096.98,36891.68
2025-04-01,2,2,software,21709.86,23524.2
2025-04-01,2,2,training,10114.05,10079.17
2025-04-01,2,2,travel,7773.87,8498.76
2025-04-01,2,3,salary,144736.65,153059.63
2025-04-01,2,3,contractors,33163.01,34246.1
2025-04-01,2,3,software,18043.19,19308.36
2025-04-01,2,3,training,8823.27,8692.78
2025-04-01,2,3,travel,6352.4,6370.19
2025-04-01,2,4,salary,105568.95,104724.69
2025-04-01,2,4,contractors,22801.63,22480.75
2025-04-01,2,4,software,12761.79,13550.82
2025-04-01,2,4,training,6110.57,6162.5
2025-04-01,2,4,travel,4355.68,4479.18
2025-04-01,3,1,salary,98575.36,105205.07
2025-04-01,3,1,contractors,20098.65,21155.77
2025-04-01,3,1,software,10758.74,10711.83
2025-04-01,3,1,training,6053.12,5729.58
2025-04-01,3,1,travel,4457.89,4700.54
2025-04-01,3,2,salary,142447.95,142787.44
2025-04-01,3,2,contractors,31786.4,32436.72
2025-04-01,3,2,software,16317.89,16851.5
2025-04-01,3,2,training,7954.14,8773.91
2025-04-01,3,2,travel,6109.98,5850.18
2025-04-01,3,3,salary,145935.79,137593.8
2025-04-01,3,3,contractors,31225.08,32556.44
2025-04-01,3,3,software,16531.09,17180.17
2025-04-01,3,3,training,8541.54,8481.06
2025-04-01,3,3,travel,6174.49,6338.12
2025-04-01,3,4,salary,87001.55,85981.08
2025-04-01,3,4,contractors,18920.74,20155.55
2025-04-01,3,4,software,9681.73,9070.05
2025-04-01,3,4,training,5059.88,5283.75
2025-04-01,3,4,travel,3755.71,3722.18
2025-04-01,4,1,salary,92797.32,91824.05
2025-04-01,4,1,contractors,20014.58,20894.3
2025-04-01,4,1,software,10449.1,10251.86
2025-04-01,4,1,training,5071.18,5202.89
2025-04-01,4,1,travel,3704.15,3830.04
2025-04-01,4,2,salary,120099.58,116294.14
2025-04-01,4,2,contractors,27258.53,28250.85
2025-04-01,4,2,software,14470.71,14754.06
2025-04-01,4,2,training,6871.5,6657.98
2025-04-01,4,2,travel,5357.94,5508.73
2025-04-01,4,3,salary,129182.49,127542.67
2025-04-01,4,3,contractors,26879.44,23416.73
2025-04-01,4,3,software,14740.44,14343.64
2025-04-01,4,3,training,7410.91,8476.64
2025-04-01,4,3,travel,5638.95,5478.73
2025-04-01,4,4,salary,72053.26,71529.14
2025-04-01,4,4,contractors,14805.53,14845.63
2025-04-01,4,4,software,8564.69,8262.91
2025-04-01,4,4,training,3937.75,4030.0
2025-04-01,4,4,travel,3166.53,3305.67
2025-04-01,5,1,salary,59918.99,55118.47
2025-04-01,5,1,contractors,13006.27,12483.83
2025-04-01,5,1,software,7002.66,6292.99
2025-04-01,5,1,training,3438.57,3354.15
2025-04-01,5,1,travel,2419.15,2499.52
2025-04-01,5,2,salary,88957.65,88118.06
2025-04-01,5,2,contractors,20692.95,20851.44
2025-04-01,5,2,software,10593.48,10703.5
2025-04-01,5,2,training,5203.57,5420.04
2025-04-01,5,2,travel,4112.32,4763.03
2025-04-01,5,3,salary,81012.18,85432.64
2025-04-01,5,3,contractors,17323.38,16998.11
2025-04-01,5,3,software,9197.93,10144.61
2025-04-01,5,3,training,4613.96,4851.51
2025-04-01,5,3,travel,3590.02,3579.63
2025-04-01,5,4,salary,57657.83,57428.58
2025-04-01,5,4,contractors,12034.78,13330.4
2025-04-01,5,4,software,6109.72,6377.61
2025-04-01,5,4,training,3082.55,2858.64
2025-04-01,5,4,travel,2230.82,2075.31
2025-05-01,1,1,salary,120813.86,116761.58
2025-05-01,1,1,contractors,26025.75,26322.97
2025-05-01,1,1,software,14753.73,15151.48
2025-05-01,1,1,training,7433.76,7355.09
2025-05-01,1,1,travel,5753.53,6088.47
2025-05-01,1,2,salary,177737.1,198548.62
2025-05-01,1,2,contractors,39526.8,40094.49
2025-05-01,1,2,software,20730.31,20872.88
2025-05-01,1,2,training,10310.91,10421.02
2025-05-01,1,2,travel,7743.01,8020.78
2025-05-01,1,3,salary,169849.4,175940.69
2025-05-01,1,3,contractors,36172.44,38867.15
2025-05-01,1,3,software,19171.83,18759.17
2025-05-01,1,3,training,9328.64,8929.28
2025-05-01,1,3,travel,7405.13,7597.06
2025-05-01,1,4,salary,106383.88,101406.1
2025-05-01,1,4,contractors,23535.44,23837.45
2025-05-01,1,4,software,12638.17,12790.83
2025-05-01,1,4,training,6277.71,6234.44
2025-05-01,1,4,travel,4695.04,5002.67
2025-05-01,2,1,salary,104322.91,109905.43
2025-05-01,2,1,contractors,22313.03,22403.11
2025-05-01,2,1,software,12914.79,14086.63
2025-05-01,2,1,training,5946.31,6101.83
2025-05-01,2,1,travel,4538.23,4805.19
2025-05-01,2,2,salary,186398.09,179204.58
2025-05-01,2,2,contractors,35806.35,37897.91
2025-05-01,2,2,software,19720.13,21752.94
2025-05-01,2,2,training,9467.52,8753.4
2025-05-01,2,2,travel,7425.42,7787.36
2025-05-01,2,3,salary,146272.19,144909.98
2025-05-01,2,3,contractors,30170.85,31096.26
2025-05-01,2,3,software,16398.22,16352.55
2025-05-01,2,3,training,8802.47,8682.39
2025-05-01,2,3,travel,6347.46,6618.63
2025-05-01,2,4,salary,85941.49,84672.35
2025-05-01,2,4,contractors,19343.56,20452.83
2025-05-01,2,4,software,9410.47,8904.09
2025-05-01,2,4,training,5095.3,4957.23
2025-05-01,2,4,travel,3632.64,3833.86
2025-05-01,3,1,salary,101676.41,103104.82
2025-05-01,3,1,contractors,20878.86,21537.15
2025-05-01,3,1,software,11281.2,11143.68
2025-05-01,3,1,training,5840.5,6066.92
2025-05-01,3,1,travel,4345.27,4443.84
2025-05-01,3,2,salary,155548.81,151103.47
2025-05-01,3,2,contractors,32949.28,31941.81
2025-05-01,3,2,software,17383.04,18305.39
2025-05-01,3,2,training,8594.17,8946.57
2025-05-01,3,2,travel,6594.14,6411.3
2025-05-01,3,3,salary,129510.82,133851.25
2025-05-01,3,3,contractors,26115.4,25423.66
2025-05-01,3,3,software,13879.05,13996.83
2025-05-01,3,3,training,6961.99,6775.32
2025-05-01,3,3,travel,5229.43,5514.24
2025-05-01,3,4,salary,95135.5,94045.26
2025-05-01,3,4,contractors,19613.54,21490.85
2025-05-01,3,4,software,11017.66,10043.9
2025-05-01,3,4,training,5300.61,5563.36
2025-05-01,3,4,travel,4050.81,3901.52
2025-05-01,4,1,salary,91316.78,91238.91
2025-05-01,4,1,contractors,19442.58,25080.35
2025-05-01,4,1,software,10355.11,10443.44
2025-05-01,4,1,training,4793.13,5079.99
2025-05-01,4,1,travel,3817.24,3711.82
2025-05-01,4,2,salary,125357.86,125991.58
2025-05-01,4,2,contractors,26991.98,35157.85
2025-05-01,4,2,software,13594.2,14245.62
2025-05-01,4,2,training,7112.37,7279.57
2025-05-01,4,2,travel,5076.77,5175.04
2025-05-01,4,3,salary,112526.86,111271.41
2025-05-01,4,3,contractors,24804.9,33156.15
2025-05-01,4,3,software,13330.66,13029.26
2025-05-01,4,3,training,6232.74,5529.91
2025-05-01,4,3,travel,5030.96,4994.73
2025-05-01,4,4,salary,78054.22,76333.56
2025-05-01,4,4,contractors,16993.7,23466.78
2025-05-01,4,4,software,8823.35,9136.85
2025-05-01,4,4,training,4421.66,4676.25
2025-05-01,4,4,travel,3390.14,3451.2
2025-05-01,5,1,salary,57469.25,54843.19
2025-05-01,5,1,contractors,12879.41,11911.82
2025-05-01,5,1,software,6968.47,7090.02
2025-05-01,5,1,training,3539.64,3530.35
2025-05-01,5,1,travel,2609.61,2690.35
2025-05-01,5,2,salary,80781.01,81455.55
2025-05-01,5,2,contractors,16245.74,16227.37
2025-05-01,5,2,software,9227.56,9918.11
2025-05-01,5,2,training,4477.82,4596.54
2025-05-01,5,2,travel,3599.98,3536.28
2025-05-01,5,3,salary,84723.76,87484.5
2025-05-01,5,3,contractors,19827.55,19569.07
2025-05-01,5,3,software,9734.44,9766.56
2025-05-01,5,3,training,4887.15,4747.1
2025-05-01,5,3,travel,3670.75,3614.45
2025-05-01,5,4,salary,55942.07,56738.89
2025-05-01,5,4,contractors,11851.66,12596.69
2025-05-01,5,4,software,6496.08,6419.57
2025-05-01,5,4,training,3068.71,3146.71
2025-05-01,5,4,travel,2357.32,2486.46
2025-06-01,1,1,salary,125264.48,123518.02
2025-06-01,1,1,contractors,24575.58,25529.11
2025-06-01,1,1,software,12718.74,13526.23
2025-06-01,1,1,training,6689.02,6447.46
2025-06-01,1,1,travel,5056.48,5004.12
2025-06-01,1,2,salary,169089.58,164080.61
2025-06-01,1,2,contractors,37635.76,36659.66
2025-06-01,1,2,software,19632.4,19816.59
2025-06-01,1,2,training,9533.71,9995.91
2025-06-01,1,2,travel,7524.77,7125.81
2025-06-01,1,3,salary,201282.57,200551.66
2025-06-01,1,3,contractors,44936.1,43391.0
2025-06-01,1,3,software,24742.99,25869.3
2025-06-01,1,3,training,11283.38,11075.35
2025-06-01,1,3,travel,8864.31,9676.3
2025-06-01,1,4,salary,117622.91,123853.93
2025-06-01,1,4,contractors,24936.63,24620.71
2025-06-01,1,4,software,13780.24,13250.27
2025-06-01,1,4,training,6321.89,6308.37
2025-06-01,1,4,travel,5205.1,5349.34
2025-06-01,2,1,salary,96419.48,100017.37
2025-06-01,2,1,contractors,22374.12,23762.14
2025-06-01,2,1,software,11284.55,11127.08
2025-06-01,2,1,training,6047.84,5862.95
2025-06-01,2,1,travel,4529.32,4516.53
2025-06-01,2,2,salary,151803.31,154728.3
2025-06-01,2,2,contractors,33082.04,36266.7
2025-06-01,2,2,software,17059.12,17030.39
2025-06-01,2,2,training,8227.63,9258.56
2025-06-01,2,2,travel,6369.94,6099.27
2025-06-01,2,3,salary,145260.09,131053.64
2025-06-01,2,3,contractors,31648.24,31393.3
2025-06-01,2,3,software,16263.6,15158.14
2025-06-01,2,3,training,8284.41,7446.47
2025-06-01,2,3,travel,6409.31,6523.5
2025-06-01,2,4,salary,89178.08,93168.57
2025-06-01,2,4,contractors,20542.8,20654.03
2025-06-01,2,4,software,10991.28,10837.3
2025-06-01,2,4,training,5439.24,5480.53
2025-06-01,2,4,travel,4227.34,4288.73
2025-06-01,3,1,salary,93405.4,95172.91
2025-06-01,3,1,contractors,20765.86,19676.92
2025-06-01,3,1,software,11374.93,10960.27
2025-06-01,3,1,training,5852.78,5754.0
2025-06-01,3,1,travel,4181.8,3835.07
2025-06-01,3,2,salary,138951.44,144307.21
2025-06-01,3,2,contractors,29777.24,29793.91
2025-06-01,3,2,software,15572.05,15431.8
2025-06-01,3,2,training,7806.26,7855.95
2025-06-01,3,2,travel,5607.1,6004.64
2025-06-01,3,3,salary,134645.45,127437.12
2025-06-01,3,3,contractors,28734.75,30178.29
2025-06-01,3,3,software,14882.28,15611.41
2025-06-01,3,3,training,7886.87,7940.37
2025-06-01,3,3,travel,5747.87,5952.68
2025-06-01,3,4,salary,91577.16,92883.92
2025-06-01,3,4,contractors,20562.42,21346.2
2025-06-01,3,4,software,10541.13,10480.17
